Date,1,2,3
1994-11-06,44.3,9.11287,90.8
1994-11-07,41.7,8.2215,79.2
1994-11-08,41.7,7.67638,74.3
1994-11-09,40.8,7.18005,71.9
1994-11-10,40.7,6.9662,70.7
1994-11-11,39.3,6.632,68.8
1994-11-12,38.8,6.599,68.8
1994-11-13,38.3,6.544,65.7
1994-11-14,37.9,6.52816,64.5
1994-11-15,37.5,6.40007,64.1
1994-11-16,36.8,6.19793,62
1994-11-17,35.7,6.06842,60.5
1994-11-18,34.9,5.67292,59.4
1994-11-19,34.3,5.6996,57.7
1994-11-20,33.6,5.75688,57
1994-11-21,32.9,5.80297,55.9
1994-11-22,32.1,5.60466,55.9
1994-11-23,31.9,5.37974,54.5
1994-11-24,31.4,5.23611,53.5
1994-11-25,31.1,5.12495,52.3
1994-11-26,30.8,5.117,52.2
1994-11-27,30.8,4.94513,51.5
1994-11-28,30.6,4.81707,51.5
1994-11-29,30.2,4.72218,51.4
1994-11-30,30,4.68415,50.4
1994-12-01,30.2,4.65079,50.5
1994-12-02,30.6,4.69191,49.5
1994-12-03,31.2,4.6514,50.1
1994-12-04,31.1,4.60532,49
1994-12-05,30.2,4.53393,47.6
1994-12-06,29.2,4.38506,46.8
1994-12-07,29.9,4.18218,46
1994-12-08,29.2,4.12657,45.4
1994-12-09,28.7,4.10537,45
1994-12-10,28.3,3.86937,45.5
1994-12-11,28.1,3.892,44.5
1994-12-12,28.1,3.892,44.1
1994-12-13,27.3,3.88788,43.1
1994-12-14,26.3,3.77974,43.3
1994-12-15,25,3.63575,43.4
1994-12-16,23.2,3.623,42.8
1994-12-17,22.8,3.5735,41.9
1994-12-18,22,3.51883,41.7
1994-12-19,21.6,3.46098,41.4
1994-12-20,22,3.40118,41.2
1994-12-21,21.8,3.34032,41.1
1994-12-22,22.1,3.18994,40.9
1994-12-23,21.3,3.07056,40.6
1994-12-24,20,3.063,40.3
1994-12-25,19.5,3.10465,39.9
1994-12-26,19.3,3.29357,39.7
1994-12-27,18.8,3.31451,39.5
1994-12-28,18.5,3.27337,39.1
1994-12-29,19,3.26106,38.9
1994-12-30,17.6,3.17585,38.7
1994-12-31,17.4,3.094,38.5
1995-01-01,16.6,3.199,28.6
1995-01-02,16.4,3.20101,28.3
1995-01-03,16.3,3.20345,27.7
1995-01-04,16,3.18667,27.3
1995-01-05,15.9,3.16836,30.3
1995-01-06,16,3.09262,27.8
1995-01-07,15.6,3.13176,27.3
1995-01-08,15.5,3.11348,26.9
1995-01-09,15.6,3.11494,26.8
1995-01-10,15.4,3.14498,26.7
1995-01-11,15,3.07213,26.5
1995-01-12,15.7,2.95735,25.9
1995-01-13,16.6,2.95478,25.9
1995-01-14,13.4,2.8782,25.7
1995-01-15,13.2,2.82199,25.3
1995-01-16,12.8,2.76865,25.7
1995-01-17,12.6,2.70419,26
1995-01-18,12.1,2.63079,25.7
1995-01-19,11.8,2.65626,25.5
1995-01-20,12.1,2.57473,25.4
1995-01-21,11.9,2.579,25.2
1995-01-22,11.6,2.591,24.9
1995-01-23,11.7,2.58633,24.4
1995-01-24,11.6,2.48839,23.9
1995-01-25,11.9,2.3839,23.5
1995-01-26,11.9,2.50932,23.1
1995-01-27,11.7,2.3974,22.9
1995-01-28,11.7,2.31604,22.7
1995-01-29,11.8,2.262,22.7
1995-01-30,11.9,2.28897,22.6
1995-01-31,11.6,2.43228,24.3
1995-02-01,11.9,2.64177,25.3
1995-02-02,11.9,2.85667,23.6
1995-02-03,11.6,3.07158,23
1995-02-04,12.9,3.28648,23.1
1995-02-05,11.9,3.50142,22.8
1995-02-06,11.8,3.71634,23.7
1995-02-07,11.7,3.93124,23.2
1995-02-08,11.7,2.83788,23
1995-02-09,11.7,2.73391,21.7
1995-02-10,11.6,4.57595,21.3
1995-02-11,11.6,4.79089,21.2
1995-02-12,11.6,5.00579,20.7
1995-02-13,11.3,5.22069,21.4
1995-02-14,11.3,5.43559,21.1
1995-02-15,11.2,5.65051,20
1995-02-16,10.6,5.86542,18.9
1995-02-17,10.5,6.08031,18.5
1995-02-18,10.4,6.29521,18.5
1995-02-19,10.3,6.51011,18.2
1995-02-20,10.3,6.72506,19
1995-02-21,10.1,6.93996,20
1995-02-22,10.5,7.15486,20
1995-02-23,10.5,7.36977,26
1995-02-24,10.5,7.58467,23.2
1995-02-25,10.1,7.79961,23.4
1995-02-26,9.9,8.01451,22
1995-02-27,10,8.22941,21
1995-02-28,9.7,8.44431,19.7
1995-03-01,9.5,2.52816,19.6
1995-03-02,9.5,2.4,19.7
1995-03-03,9.4,2.4,20.5
1995-03-04,9.2,2.4,20
1995-03-05,9.5,1.46056,18.3
1995-03-06,9.3,1.44212,19.7
1995-03-07,9.1,1.48076,20.2
1995-03-08,9.1,1.48204,18.9
1995-03-09,10.3,1.46209,18.6
1995-03-10,10,1.42626,18.2
1995-03-11,9.6,1.40029,18.3
1995-03-12,9.5,1.3756,17.5
1995-03-13,9.4,1.35613,17.6
1995-03-14,9.3,1.35892,16.9
1995-03-15,9.3,1.36436,16.3
1995-03-16,9.9,1.34734,15.9
1995-03-17,9.9,1.34763,16.4
1995-03-18,9.6,1.34296,16.1
1995-03-19,9.7,1.33778,16
1995-03-20,9.3,1.32103,16.6
1995-03-21,9.1,1.26707,16.2
1995-03-22,9.2,1.25438,15.6
1995-03-23,8.8,1.23752,15.4
1995-03-24,8.8,1.21751,15.6
1995-03-25,8.8,1.20843,17.2
1995-03-26,8.9,1.2002,17.3
1995-03-27,8.8,1.18604,16.8
1995-03-28,8.8,1.16732,16
1995-03-29,9,1.19299,15.4
1995-03-30,9.1,1.18687,15.3
1995-03-31,8.9,1.19641,15
1995-04-01,8.9,1.19926,14.9
1995-04-02,9.1,1.20126,14.4
1995-04-03,9.1,1.19858,14.5
1995-04-04,8.8,1.18744,15
1995-04-05,8.8,1.19239,14.8
1995-04-06,8.7,1.16078,15.4
1995-04-07,8.9,1.12668,15.2
1995-04-08,9,1.10087,15.3
1995-04-09,9.7,1.07586,14.5
1995-04-10,8.3,1.03579,14.3
1995-04-11,9.6,0.95059,14.4
1995-04-12,9.4,0.91139,14.2
1995-04-13,9.2,0.9263,14
1995-04-14,9.5,0.94611,14.1
1995-04-15,9.1,0.97366,14.9
1995-04-16,9.2,1.46817,17.4
1995-04-17,8.9,1.0051,17.4
1995-04-18,8.9,0.98836,15.6
1995-04-19,8.9,1.00109,15
1995-04-20,9,1.01574,14.6
1995-04-21,8.9,1.03041,14
1995-04-22,9.2,1.04514,13.9
1995-04-23,9.5,1.05979,12.9
1995-04-24,10.5,1.0586,13.7
1995-04-25,11,1.02012,13.7
1995-04-26,11,1.01178,13.6
1995-04-27,25.8,0.95147,15.2
1995-04-28,24.8,0.93368,15
1995-04-29,21.1,0.9197,15.3
1995-04-30,19.4,0.90571,17.3
1995-05-01,18.4,1.71464,15.9
1995-05-02,19,1.54858,17
1995-05-03,22.5,0.88524,15.8
1995-05-04,23.6,0.83298,15.1
1995-05-05,24.8,0.81943,14.1
1995-05-06,23.4,0.81584,13.9
1995-05-07,34.4,0.81313,13.7
1995-05-08,36.1,0.81207,13.4
1995-05-09,30.9,0.94564,13.4
1995-05-10,27.6,0.86965,13.1
1995-05-11,28.1,1.22438,13.2
1995-05-12,25.1,0.70093,13.4
1995-05-13,26,0.96325,14
1995-05-14,28.7,3.30702,13.7
1995-05-15,25.9,0.764,14.6
1995-05-16,25.1,1.56439,14.7
1995-05-17,20.1,1.09219,15.9
1995-05-18,22.6,0.80967,14.1
1995-05-19,20.5,1.13953,14.5
1995-05-20,24.6,4.5134,14.8
1995-05-21,28.1,1.91448,16.1
1995-05-22,31.4,5.68823,22.7
1995-05-23,24.6,5.82544,20.6
1995-05-24,26.9,3.26393,18.2
1995-05-25,27.1,2.47477,25.2
1995-05-26,28.5,2.15029,22.3
1995-05-27,23.8,2.19808,32.9
1995-05-28,24.6,1.68166,26.8
1995-05-29,21.1,1.4171,45.2
1995-05-30,20.1,2.63378,26.9
1995-05-31,20.6,3.4575,28.1
1995-06-01,18,2.62107,25.9
1995-06-02,18,1.44847,21.7
1995-06-03,18,1.44651,19.6
1995-06-04,17,1.485,19.5
1995-06-05,19,1.485,18.6
1995-06-06,20,1.485,18.1
1995-06-07,23,1.56861,17.1
1995-06-08,20,1.89598,16.8
1995-06-09,19,3.92068,16.7
1995-06-10,20,10.31564,17.7
1995-06-11,20,5.27885,24.7
1995-06-12,24,3.19254,39.7
1995-06-13,27,8.05869,58.8
1995-06-14,26,5.25042,62.9
1995-06-15,22,5.36907,65.4
1995-06-16,23,3.00244,56.7
1995-06-17,24,2.66342,83
1995-06-18,69,2.59379,58
1995-06-19,73,3.43525,36.7
1995-06-20,166,2.50096,37.3
1995-06-21,98,2.85991,49.5
1995-06-22,102,6.47012,58.7
1995-06-23,83,5.15355,45.5
1995-06-24,123,4.39085,69.8
1995-06-25,123,9.78776,51.3
1995-06-26,205,23.24439,61.1
1995-06-27,227,14.26325,104
1995-06-28,222,23.50986,128
1995-06-29,136,16.61146,99.4
1995-06-30,113,11.4252,98.9
1995-07-01,95,8.59636,73.1
1995-07-02,86,8.42944,77
1995-07-03,80,8.60838,73.5
1995-07-04,81,6.89488,70.5
1995-07-05,70,6.63308,59.4
1995-07-06,66,5.77438,62.3
1995-07-07,64,7.97063,71.6
1995-07-08,61,7.02859,57
1995-07-09,81,8.91863,49.3
1995-07-10,101,8.03194,47.7
1995-07-11,94,6.75851,47
1995-07-12,80,6.13883,51.6
1995-07-13,78,5.43404,54.5
1995-07-14,75,6.84729,46.1
1995-07-15,70,6.18858,54.2
1995-07-16,68,5.859,62.6
1995-07-17,66,5.859,114
1995-07-18,62,5.29067,93.7
1995-07-19,62,4.93167,79.5
1995-07-20,61,6.65563,107
1995-07-21,62,8.72172,99.1
1995-07-22,61,16.75351,145
1995-07-23,58,17.62517,140
1995-07-24,76,13.31835,132
1995-07-25,90,13.0257,145
1995-07-26,107,20.32157,225
1995-07-27,82,25.28251,259
1995-07-28,93,24.44946,244
1995-07-29,114,26.71025,283
1995-07-30,112,23.76212,267
1995-07-31,106,17.30383,221
1995-08-01,91,15.77931,201
1995-08-02,92,16.96883,181
1995-08-03,113,15.18574,211
1995-08-04,110,15.41374,209
1995-08-05,109,39.50469,386
1995-08-06,101,36.23426,327
1995-08-07,182,48.72293,294
1995-08-08,159,99.52288,355
1995-08-09,132,56.2451,341
1995-08-10,116,37.45172,286
1995-08-11,127,36.16941,336
1995-08-12,131,49.05536,284
1995-08-13,135,28.88104,292
1995-08-14,179,25.63796,310
1995-08-15,188,27.35678,271
1995-08-16,186,26.47127,276
1995-08-17,165,25.8265,273
1995-08-18,171,28.31528,283
1995-08-19,204,27.73969,292
1995-08-20,190,26.82002,315
1995-08-21,164,33.81813,345
1995-08-22,153,31.38493,316
1995-08-23,133,26.60164,274
1995-08-24,134,25.86301,311
1995-08-25,192,24.5371,252
1995-08-26,155,23.76538,219
1995-08-27,147,22.43421,198
1995-08-28,141,20.77943,197
1995-08-29,295,18.88889,178
1995-08-30,333,17.1008,164
1995-08-31,276,18.50394,155
1995-09-01,247,18.19665,162
1995-09-02,226,17.782,142
1995-09-03,241,17.89364,167
1995-09-04,274,18.1488,155
1995-09-05,240,17.782,183
1995-09-06,249,17.63247,210
1995-09-07,323,16.9845,262
1995-09-08,367,16.90143,218
1995-09-09,366,16.16943,187
1995-09-10,322,15.3435,177
1995-09-11,349,14.51757,169
1995-09-12,322,14.0975,170
1995-09-13,282,13.92979,194
1995-09-14,297,17.81729,234
1995-09-15,263,19.03299,312
1995-09-16,229,26.82409,489
1995-09-17,256,23.90148,420
1995-09-18,227,24.40992,399
1995-09-19,203,20.19751,355
1995-09-20,187,26.92826,305
1995-09-21,198,176.24698,286
1995-09-22,190,56.57271,248
1995-09-23,197,34.95762,285
1995-09-24,205,26.73708,285
1995-09-25,296,26.03633,302
1995-09-26,281,26.11831,291
1995-09-27,356,30.40408,327
1995-09-28,417,33.87584,316
1995-09-29,408,35.91834,287
1995-09-30,321,26.4948,252
1995-10-01,281,23.41454,229
1995-10-02,248,22.03104,212
1995-10-03,228,21.20525,202
1995-10-04,223,39.96595,207
1995-10-05,210,22.65467,194
1995-10-06,197,18.5475,212
1995-10-07,237,18.5475,179
1995-10-08,200,18.32223,169
1995-10-09,184,14.91968,162
1995-10-10,171,13.695,155
1995-10-11,179,12.65425,147
1995-10-12,222,12.177,140
1995-10-13,210,12.177,137
1995-10-14,189,15.40639,144
1995-10-15,205,17.14533,148
1995-10-16,221,12.32027,130
1995-10-17,197,11.36695,125
1995-10-18,181,12.65067,127
1995-10-19,168,11.65493,124
1995-10-20,164,10.21619,120
1995-10-21,193,10.5628,141
1995-10-22,166,9.60425,117
1995-10-23,153,38.9218,115
1995-10-24,147,15.26128,115
1995-10-25,142,10.21136,114
1995-10-26,139,10.78661,107
1995-10-27,135,9.92473,109
1995-10-28,139,9.06228,104
1995-10-29,140,9.0755,101
1995-10-30,149,9.69227,120
1995-10-31,145,19.74068,105
1995-11-01,135,10.91567,98.2
1995-11-02,125,10.47926,94.3
1995-11-03,119,10.38423,92.3
1995-11-04,114,10.30217,92.4
1995-11-05,111,10.21918,87.7
1995-11-06,108,10.13841,84.3
1995-11-07,105,10.08106,83.9
1995-11-08,102,10.10788,80.3
1995-11-09,100,10.1384,79.1
1995-11-10,96.1,10.07029,77.5
1995-11-11,92.1,9.6659,75.5
1995-11-12,88.9,8.929,73.9
1995-11-13,86.8,8.91079,72.4
1995-11-14,85.9,8.82733,74.1
1995-11-15,83.1,8.68606,71.2
1995-11-16,79.9,8.46261,69.1
1995-11-17,77,8.35422,67.1
1995-11-18,75.1,8.347,70.5
1995-11-19,74.7,8.347,68.5
1995-11-20,72.7,7.96396,65.8
1995-11-21,73.3,7.67523,64.4
1995-11-22,71.9,7.53687,63.2
1995-11-23,69.3,7.43763,63.9
1995-11-24,67.8,7.29761,61
1995-11-25,64.9,7.28184,60.4
1995-11-26,63.8,7.11884,58.6
1995-11-27,63.4,6.92488,57.9
1995-11-28,62.2,6.85428,55.8
1995-11-29,61.5,6.75682,55.2
1995-11-30,60.3,6.7268,55.1
1995-12-01,58.2,6.64506,55.6
1995-12-02,56.6,6.64,54.8
1995-12-03,56.1,6.64,53.8
1995-12-04,54.9,6.64,53.6
1995-12-05,53.6,6.57117,53.8
1995-12-06,52.6,6.33411,53.4
1995-12-07,51.4,6.10724,51.9
1995-12-08,51,5.98293,51.2
1995-12-09,49.9,5.9804,51
1995-12-10,48.7,5.98676,50.8
1995-12-11,48.5,5.96243,50.8
1995-12-12,48.4,5.84285,51.3
1995-12-13,47.1,5.75292,49.7
1995-12-14,46.1,5.73334,49.7
1995-12-15,44.9,5.71906,49.1
1995-12-16,44,5.70478,45.9
1995-12-17,43.8,5.6905,45.6
1995-12-18,44.4,5.66414,45.4
1995-12-19,43,5.59021,44.9
1995-12-20,42.1,5.53105,43.9
1995-12-21,41.4,5.5429,43.1
1995-12-22,40.4,5.55153,42.7
1995-12-23,40.1,5.656,41.9
1995-12-24,40.1,5.552,41.9
1995-12-25,40.1,5.552,42.3
1995-12-26,39.6,7.0421,46.2
1995-12-27,40,5.90224,57
1995-12-28,40.3,5.57478,47.1
1995-12-29,40.7,5.50529,45
1995-12-30,39.5,5.60044,45
1995-12-31,38.6,6.6236,86
1996-01-01,43.3,5.507,62.2
1996-01-02,42.7,5.4904,45
1996-01-03,40.8,5.41473,40.5
1996-01-04,39.1,5.36268,39
1996-01-05,38.5,5.26197,37
1996-01-06,38,5.25453,36.6
1996-01-07,45.4,5.09714,36.3
1996-01-08,47.4,4.9581,36.1
1996-01-09,42.9,4.89914,36.5
1996-01-10,39.8,4.90165,36.4
1996-01-11,38,4.81386,34.5
1996-01-12,37.2,4.67732,34.6
1996-01-13,36.5,4.667,34.4
1996-01-14,36.5,4.20266,33.6
1996-01-15,36.5,4.53603,33.4
1996-01-16,35.5,4.55984,33
1996-01-17,34.4,4.0955,32.6
1996-01-18,33.4,4.0955,32
1996-01-19,33.6,4.01216,31.9
1996-01-20,33.2,3.524,31.4
1996-01-21,32.9,3.524,31.2
1996-01-22,31.4,3.524,30
1996-01-23,28.3,3.524,30.4
1996-01-24,28.4,3.524,30.3
1996-01-25,27.6,3.524,30.3
1996-01-26,27.6,3.524,28.7
1996-01-27,27,3.524,28.9
1996-01-28,26.4,3.524,28.9
1996-01-29,25.8,3.524,28.4
1996-01-30,25.4,3.524,28.4
1996-01-31,25,3.524,28.4
1996-02-01,24.8,3.524,29.4
1996-02-02,24.8,3.524,29.3
1996-02-03,24.5,3.524,27.5
1996-02-04,24.5,3.524,27.5
1996-02-05,24.8,3.524,27.2
1996-02-06,24.7,3.524,26.8
1996-02-07,23.5,3.524,27.1
1996-02-08,23.2,3.524,27.3
1996-02-09,23.2,3.524,27.2
1996-02-10,23.2,3.524,27.1
1996-02-11,22.9,3.524,26.1
1996-02-12,22.7,3.524,29.3
1996-02-13,22.6,3.524,27.9
1996-02-14,22.6,3.52991,26.2
1996-02-15,22.4,3.50332,26
1996-02-16,22.4,3.34234,26.2
1996-02-17,22,3.32314,26.3
1996-02-18,22.2,3.3188,25.9
1996-02-19,21.7,3.31448,25.7
1996-02-20,21.3,3.31013,25.7
1996-02-21,20.9,3.3058,25.5
1996-02-22,20.6,3.30777,24.9
1996-02-23,20.4,3.32971,24.4
1996-02-24,20.6,3.33964,25
1996-02-25,20.6,3.34816,24.8
1996-02-26,20.2,3.35414,24.4
1996-02-27,19.8,3.33714,24.1
1996-02-28,19.6,3.29012,24.2
1996-02-29,19.1,3.27611,24.2
1996-03-01,18.7,3.14058,24.3
1996-03-02,18.6,2.23575,24.2
1996-03-03,18.5,2.202,23.8
1996-03-04,18.4,2.2003,23.7
1996-03-05,18.4,2.19353,23
1996-03-06,18.2,2.18204,22.7
1996-03-07,18.5,2.16142,23
1996-03-08,21.8,2.16735,23.1
1996-03-09,20,2.12718,23.2
1996-03-10,19.3,2.08119,23.3
1996-03-11,19,2.04764,22.1
1996-03-12,18.4,2.06515,22
1996-03-13,18.2,2.06208,23.2
1996-03-14,17.9,1.99481,23.1
1996-03-15,17.7,1.95281,23.2
1996-03-16,17.7,1.92176,22.9
1996-03-17,17.5,1.89133,22.9
1996-03-18,17.5,1.8681,22.3
1996-03-19,17.7,1.86375,22.7
1996-03-20,18.1,1.84802,22
1996-03-21,17.8,1.847,22.4
1996-03-22,18,1.847,22.2
1996-03-23,17.8,1.847,22.1
1996-03-24,17.5,1.847,21.9
1996-03-25,17,1.847,22.2
1996-03-26,16.4,1.847,22.1
1996-03-27,15.9,1.847,22.5
1996-03-28,16.1,1.847,21.1
1996-03-29,15.9,1.847,21.9
1996-03-30,15.8,1.847,21.9
1996-03-31,15.8,1.847,21.6
1996-04-01,16,1.847,21.2
1996-04-02,16.1,1.847,21.1
1996-04-03,15.7,1.847,21.2
1996-04-04,15.8,1.847,20.8
1996-04-05,15.6,1.847,20.8
1996-04-06,16.4,1.847,21
1996-04-07,17.9,1.847,20.8
1996-04-08,16.4,1.847,21.1
1996-04-09,15.6,1.847,21.2
1996-04-10,15.4,1.41388,20.7
1996-04-11,15.2,1.24372,21.3
1996-04-12,15.4,1.24902,20.7
1996-04-13,15.7,1.24553,21
1996-04-14,14.8,1.24051,20.9
1996-04-15,19.2,1.23545,20.9
1996-04-16,17.2,1.23043,20.5
1996-04-17,15.2,1.22543,20.5
1996-04-18,14.8,1.22026,20.7
1996-04-19,17.1,1.20355,21
1996-04-20,16.1,1.13885,20.7
1996-04-21,19.3,1.06858,20.5
1996-04-22,24.8,0.99901,20.6
1996-04-23,26.2,0.95355,20.2
1996-04-24,20.6,0.96855,20.4
1996-04-25,18.4,0.96217,24.2
1996-04-26,17.8,0.98872,22.3
1996-04-27,17.5,0.98897,20.7
1996-04-28,22,0.98624,20.8
1996-04-29,23.1,0.97498,20.7
1996-04-30,24.5,0.93583,20.8
1996-05-01,20.5,1.09385,20.6
1996-05-02,20.1,1.56498,20.1
1996-05-03,19.9,0.96892,20
1996-05-04,19,0.90203,20
1996-05-05,19.1,0.89767,20
1996-05-06,20.2,0.89275,19.8
1996-05-07,17.9,0.88177,20.1
1996-05-08,18.9,0.86318,19.9
1996-05-09,18,0.86825,20.3
1996-05-10,18.8,0.85986,20.6
1996-05-11,23.1,0.95975,20.3
1996-05-12,28.3,0.84005,20.2
1996-05-13,22.5,0.89706,20.4
1996-05-14,23.1,1.86392,23
1996-05-15,22.5,1.41693,22.6
1996-05-16,22.7,1.54474,21.9
1996-05-17,29.2,3.14071,24.6
1996-05-18,27.2,1.76197,23.3
1996-05-19,38.9,2.93957,22.9
1996-05-20,51.8,1.5074,22.6
1996-05-21,37.1,1.436,21.8
1996-05-22,37.5,1.41228,21.4
1996-05-23,33.1,1.85723,20.6
1996-05-24,29.7,1.93383,20.2
1996-05-25,33.6,1.33314,20
1996-05-26,39.5,1.28004,19.9
1996-05-27,38.1,1.25748,19.8
1996-05-28,45.2,1.62036,19.9
1996-05-29,36.5,6.16363,24.8
1996-05-30,38.6,2.41401,24.7
1996-05-31,40.7,4.45906,34.7
1996-06-01,47.6,13.95714,34.9
1996-06-02,36.5,8.69412,31.9
1996-06-03,33.5,4.80314,28.9
1996-06-04,36.6,5.1205,31.5
1996-06-05,43.1,6.8115,30.7
1996-06-06,44.7,6.65785,33.1
1996-06-07,45.7,3.36353,31.8
1996-06-08,56.8,7.39202,37.6
1996-06-09,54.8,17.63446,42.6
1996-06-10,100,7.20771,53.5
1996-06-11,129,3.744,34
1996-06-12,77.5,3.48275,27.8
1996-06-13,81.4,4.23525,27.6
1996-06-14,85.3,4.60821,28.5
1996-06-15,91.2,8.35868,48.2
1996-06-16,83.3,6.09976,46.2
1996-06-17,77.5,6.14124,40.6
1996-06-18,66.8,4.43178,60.4
1996-06-19,114,4.95681,48.5
1996-06-20,112,4.34442,43.8
1996-06-21,148,4.858,39.4
1996-06-22,119,5.28466,50.3
1996-06-23,157,5.51456,43.7
1996-06-24,160,4.74861,48.2
1996-06-25,132,4.40992,35
1996-06-26,131,4.84674,43.3
1996-06-27,104,7.82717,47.9
1996-06-28,96.6,7.36386,45.8
1996-06-29,106,10.57133,186
1996-06-30,112,16.76868,399
1996-07-01,97.7,16.77327,211
1996-07-02,89.5,13.46633,149
1996-07-03,98.1,12.99838,159
1996-07-04,184,12.98702,147
1996-07-05,254,10.59953,161
1996-07-06,255,15.39962,208
1996-07-07,231,15.04281,185
1996-07-08,191,15.98608,153
1996-07-09,164,13.20452,126
1996-07-10,163,8.86836,107
1996-07-11,150,8.62372,92
1996-07-12,149,13.76728,94.6
1996-07-13,134,14.26628,85.2
1996-07-14,125,15.33691,85.7
1996-07-15,127,16.35688,119
1996-07-16,131,16.01753,101
1996-07-17,113,16.94259,113
1996-07-18,113,15.98221,112
1996-07-19,128,17.85422,101
1996-07-20,203,16.45391,87.8
1996-07-21,144,15.37553,87.6
1996-07-22,123,12.51109,98.7
1996-07-23,110,19.11131,113
1996-07-24,103,13.51532,96.1
1996-07-25,100,16.89387,95.4
1996-07-26,91.3,11.86687,96.4
1996-07-27,89.9,12.4354,111
1996-07-28,86.8,10.94304,87.7
1996-07-29,240,9.41217,75.7
1996-07-30,164,8.49,68.5
1996-07-31,161,8.49,66
1996-08-01,162,8.34359,63.6
1996-08-02,128,11.43091,93.6
1996-08-03,114,8.40133,73.7
1996-08-04,105,7.52778,66.6
1996-08-05,99.2,7.90625,63
1996-08-06,98.7,11.86455,76.4
1996-08-07,90.4,8.01342,69.9
1996-08-08,94.9,8.4126,64.9
1996-08-09,145,11.36165,66.3
1996-08-10,142,18.38584,147
1996-08-11,182,56.50437,470
1996-08-12,143,42.48567,415
1996-08-13,135,27.63817,295
1996-08-14,121,22.77302,240
1996-08-15,117,22.07888,209
1996-08-16,113,21.40373,191
1996-08-17,113,19.49,167
1996-08-18,98.3,18.29084,165
1996-08-19,101,17.65281,161
1996-08-20,106,15.95978,153
1996-08-21,165,19.91674,147
1996-08-22,175,23.98526,212
1996-08-23,138,31.32049,310
1996-08-24,177,35.52943,326
1996-08-25,254,32.25402,362
1996-08-26,226,25.09556,402
1996-08-27,212,24.38081,342
1996-08-28,175,22.53802,332
1996-08-29,154,21.08348,335
1996-08-30,139,19.92042,286
1996-08-31,131,18.205,248
1996-09-01,130,25.43711,234
1996-09-02,139,18.82488,238
1996-09-03,125,17.06591,198
1996-09-04,118,17.71627,204
1996-09-05,114,19.07088,205
1996-09-06,104,32.69439,196
1996-09-07,108,23.62933,302
1996-09-08,127,19.1333,298
1996-09-09,190,22.52085,263
1996-09-10,191,23.15031,363
1996-09-11,171,22.17218,303
1996-09-12,145,18.63101,292
1996-09-13,136,17.22069,244
1996-09-14,230,16.50908,218
1996-09-15,283,19.6132,218
1996-09-16,189,17.69107,236
1996-09-17,158,15.79488,205
1996-09-18,163,15.76205,221
1996-09-19,135,16.3529,199
1996-09-20,124,14.74025,180
1996-09-21,130,15.11153,172
1996-09-22,134,14.1411,168
1996-09-23,125,14.08311,177
1996-09-24,131,14.2457,196
1996-09-25,145,16.31731,266
1996-09-26,128,19.60029,276
1996-09-27,120,17.08997,247
1996-09-28,125,16.673,242
1996-09-29,157,15.85477,217
1996-09-30,200,14.75796,192
1996-10-01,208,39.32993,202
1996-10-02,201,90.54955,415
1996-10-03,179,61.26005,411
1996-10-04,200,44.62164,327
1996-10-05,390,41.36606,321
1996-10-06,365,39.31621,314
1996-10-07,462,55.39093,349
1996-10-08,398,68.97537,337
1996-10-09,399,61.50174,434
1996-10-10,314,49.59191,388
1996-10-11,270,45.72908,342
1996-10-12,245,39.72996,297
1996-10-13,233,35.77598,271
1996-10-14,226,27.90496,254
1996-10-15,224,24.69106,230
1996-10-16,223,22.25713,217
1996-10-17,211,20.83421,204
1996-10-18,203,20.70213,191
1996-10-19,185,19.55992,180
1996-10-20,173,18.08344,183
1996-10-21,163,17.25641,168
1996-10-22,160,17.36381,159
1996-10-23,152,19.05457,172
1996-10-24,147,18.70188,152
1996-10-25,140,18.74252,158
1996-10-26,135,18.87359,143
1996-10-27,130,17.35818,135
1996-10-28,125,14.71913,129
1996-10-29,123,14.43366,122
1996-10-30,119,14.00605,118
1996-10-31,115,13.88977,114
1996-11-01,111,13.45839,111
1996-11-02,107,13.45,108
1996-11-03,106,13.05375,103
1996-11-04,125,12.182,100
1996-11-05,164,11.7322,98.2
1996-11-06,124,11.36737,100
1996-11-07,107,11.23856,92.3
1996-11-08,101,11.06106,89.4
1996-11-09,109,10.97557,85
1996-11-10,109,10.89962,82.9
1996-11-11,103,10.76119,81.4
1996-11-12,101,9.9458,79.3
1996-11-13,98.9,9.80354,76.5
1996-11-14,107,9.27083,74.2
1996-11-15,102,9.06624,73.5
1996-11-16,97.6,8.95381,71.7
1996-11-17,95.7,8.81095,69.7
1996-11-18,107,8.69167,68.5
1996-11-19,117,8.41594,66.5
1996-11-20,109,8.39445,65.7
1996-11-21,101,8.36391,64.6
1996-11-22,98.8,8.16466,63.6
1996-11-23,98.3,8.07802,62.9
1996-11-24,96.3,7.99945,62.3
1996-11-25,92.5,7.85508,62
1996-11-26,89.7,7.56387,60.9
1996-11-27,90.1,7.50331,59.4
1996-11-28,87.7,7.36288,56.7
1996-11-29,85.8,6.82152,56.5
1996-11-30,81.9,6.64227,56.5
1996-12-01,81.2,6.56159,55.4
1996-12-02,81.4,6.5252,65
1996-12-03,78.5,6.62289,68.1
1996-12-04,76.9,6.631,56.5
1996-12-05,75.2,6.631,54.8
1996-12-06,73.6,6.631,53.8
1996-12-07,71.7,6.631,53.3
1996-12-08,69.8,6.631,51.6
1996-12-09,68.4,6.42029,50.7
1996-12-10,66.4,6.15022,50.4
