Date,1,2,3
2013-11-01,90.9909744263,79.1374969482,77.8698425293
2013-12-01,83.8481216431,73.5374984741,62.6142845154
2014-01-01,78.8308258057,72.2750015259,51.1730155945
2014-02-01,74.4015045166,77.75,50.152381897
2014-03-01,76.8240585327,99.6999969482,51.5992050171
2014-04-01,79.3759384155,94,48.048412323
2014-05-01,102.707519531,98.0749969482,75.3936538696
2014-06-01,105.634590149,104.974998474,107.482536316
2014-07-01,119.668418884,118.449996948,122.22618866
2014-08-01,110.595489502,115.125,117.693649292
2014-09-01,95.6060180664,113.800003052,114.961112976
2014-10-01,102.057144165,100.400001526,106.137298584
2014-11-01,89.4812011719,81.4749984741,78.2230148315
2014-12-01,80.6015014648,73.6875,59.9285697937
